Image Preview,Image URL,Video Preview,Video URL,Ad ID,Advertiser Name,Ad Text,Ad Text Eng,View Ad,Landing Page URL,CTA Button,Active Days,Text Variants,Image Variants,Platform Count,Same Image Count,Has Video,Total Images,Total Videos,Has Carousel,Media Type,Age Targeting,Course Subjects,Offers,,,Age Targeting,Course Subjects,Offers,Course Subjects,Offers,Search Term
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105369_31_1763825934397.jpg,,,discovered_1763825105369_31,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",https://www.facebook.com/ads/library/?id=1943980936534693,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Open Dropdown​,38,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105369_33_1763825934990.jpg,,,discovered_1763825105369_33,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},,38,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105346_5_1763825928275.jpg,,,discovered_1763825105346_5,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,39,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105369_34_1763825935212.jpg,,,discovered_1763825105369_34,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},,39,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105370_45_1763825937896.jpg,,,discovered_1763825105370_45,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,39,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105372_76_1763825943670.jpg,,,discovered_1763825105372_76,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",https://www.facebook.com/ads/library/?id=1159629432480786,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,41,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105356_10_1763825929536.jpg,,,discovered_1763825105356_10,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",https://www.facebook.com/ads/library/?id=1539327810552773,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},See more,42,1,63,0,1,No,8,0,Yes,carousel,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105370_40_1763825936666.jpg,,,discovered_1763825105370_40,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",https://www.facebook.com/ads/library/?id=1424356842586186,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,43,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105372_78_1763825944168.jpg,,,discovered_1763825105372_78,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,43,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105372_72_1763825943195.jpg,,,discovered_1763825105372_72,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 9 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,47,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105373_89_1763825946448.jpg,,,discovered_1763825105373_89,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiri👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},,47,1,7,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105346_4_1763825928039.jpg,,,discovered_1763825105346_4,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,49,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105368_22_1763825932390.jpg,,,discovered_1763825105368_22,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons 👉Click ""More"" for FREE Lessons",https://www.facebook.com/ads/library/?id=1539327810552773,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,49,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105371_53_1763825939339.jpg,,,discovered_1763825105371_53,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,51,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105366_17_1763825931195.jpg,,,discovered_1763825105366_17,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",https://www.facebook.com/ads/library/?id=1539327810552773,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},See more,52,1,63,0,1,No,8,0,Yes,carousel,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105368_24_1763825932899.jpg,,,discovered_1763825105368_24,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,53,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105371_62_1763825941148.jpg,,,discovered_1763825105371_62,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 9 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,53,1,8,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105374_90_1763825946681.jpg,,,discovered_1763825105374_90,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiri👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},,53,1,7,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105365_16_1763825930961.jpg,,,discovered_1763825105365_16,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",https://www.facebook.com/ads/library/?id=1539327810552773,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},See more,54,1,63,0,1,No,8,0,Yes,carousel,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105362_14_1763825930466.jpg,,,discovered_1763825105362_14,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",https://www.facebook.com/ads/library/?id=1539327810552773,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},See more,55,1,63,0,1,No,8,0,Yes,carousel,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105369_37_1763825936057.jpg,,,discovered_1763825105369_37,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},,55,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105369_39_1763825936279.jpg,,,discovered_1763825105369_39,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",https://www.facebook.com/ads/library/?id=1424356842586186,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,55,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105372_70_1763825942683.jpg,,,discovered_1763825105372_70,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,55,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Kodland%20Indonesia/discovered_1763825105344_0_1763825926877.jpg,,,discovered_1763825105344_0,Kodland Indonesia,"Kami memberikan pelajaran uji coba individu tentang kreativitas digital Di kelas, anak anda akan :✅membuat karakter dan lingkungan mereka sendiri✅mempelajari cara menganimasikan karakter di program komputer teratas✅menulis skrip untuk karakternya✅membuat kartun 2Dnya sendiriKelas uji coba hanya cocok untuk anak-anak di atas 8 tahun.👉Klik ""Selengkapnya"" untuk Pelajaran GRATIS","We provide individual trial lessons on digital creativity In the class, your child will: ✅create their own characters and environments ✅learn how to animate characters in top computer programs ✅write scripts for their characters ✅create their own 2D cartoons The trial class is only suitable for children over 8 years old. 👉Click ""More"" for FREE Lessons",,https://www.kodland.org/welcome/quiz/indo_base_1?segment=4&date_start=0&date_end=6&utm_source={{site_source_name}}&utm_medium={{placement}}&utm_campaign={{adset.name}}&utm_content={{ad.id}}&utm_term={{ad.name}},Learn More,57,1,63,0,1,No,1,0,No,single_image,,,"GRATIS, coba",,,,,,,,
