sheet,Image Preview,Image URL,Video Preview,Video URL,Ad ID,Advertiser Name,Ad Text,Ad Text Eng,View Ad,Landing Page URL,CTA Button,Active Days,Text Variants,Image Variants,Platform Count,Same Image Count,Has Video,Total Images,Total Videos,Has Carousel,Media Type,Age Targeting,Course Subjects,Offers,,Search Term
Timedoor Academy,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/581953802_1389007852857856_5857054727284683166_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=s1Ap8YxiPI8Q7kNvwH4Jpuu&_nc_oc=AdlcNER5hMvJMkk8piUhLdZuHzbplWAaF-eVqGpjsodzNcpMqddmPtXi-qG4Sh4-qiw&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_AfgxmjwJ2lhLvpq91WVQif6FekR_IncNl54Ph_N9ZdMA9g&oe=69279949,discovered_1763825649743_39,Timedoor Academy,"<Grand Opening> Timedoor Academy Gresik! Sekolah Coding untuk TK, SD, SMP hingga SMA No.1 di Kota Gresik kini hadir di Jalan Kartini 🎉Arahkan minat anak pada gadget dan game ke jalur produktif dengan belajar programming! Siswa akan bikin sendiri produk digital seperti game, website, dan aplikasi mobile 🚀. Kurikulum kami berbasis UK & Jepang dengan materi seru: VR, AR, Robot, IoT bahkan Drone. Semua dipandu tim pengajar berpengalaman!Jangan lewatkan promo spesial grand opening: daftar kelas langsung di tempat dan dapatkan kesempatan memenangkan doorprize menarik! Hadiah hanya untuk pendaftar ","Coding Courses in Sentul City👨‍💻👩‍💻0:00 / 1:00API.WHATSAPP.COMCoding Courses in Sentul City👨‍💻👩‍💻<Free Trial> The Number 1 Coding School for Kindergarten, Elementary, Middle, and High School in Sentul City👨‍💻👩‍💻
Contact us now for a Free Trial Class! ☘️
Direct your child's interest in gadgets and games in a productive direction by learning programming to create their own digital products: games, websites, and mobile applications. Our coding curriculum is based in the UK and Japan with a variety of fun materials including VR, AR, Robots, IoT, and Drones in our offline classes.
Price",,,API.WHATSAPP.COM,43,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Timedoor%20Academy/discovered_1763825649720_8_1763826047388.jpg,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/582674973_1168273865251805_8447559017015437876_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=iNnQCmtvcQkQ7kNvwEU10oY&_nc_oc=AdkJdHeVq3WYN-YrFD51CN7UcEulcns7FmbvPgtlKjpUoF9VnLbvMK-ed7_W_sXlMO0&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_AficMqVcHefw9smviszAqQoh5kW2-I-aTn3Be8SZEgOyjw&oe=6927C348,discovered_1763825649720_8,Timedoor Academy,"Started running on Nov 21, 2025 · Total active time 12 hrs","<Free Trial> Number 1 Coding School for Kindergarten, Elementary, Middle School to High School in Tahuna, Sangihe Islands👨‍💻👩‍💻Contact us now for a Free Trial Class! ☘️Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products; games, websites and mobile applications of their own creation🚀 Our coding curriculum is based on the UK and Japan with a variety of fun materials including VR, AR, Robots, IoT to Drones in our offline classes. The price is very affordable., your son/daughter will be prepared to become a future digital expert.",https://www.facebook.com/ads/library/?id=1381228833356639,,See more,46,1,16,0,1,Yes,1,28,No,video,,,,,
Timedoor Academy,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Timedoor%20Academy/discovered_1763825649735_13_1763826049216.jpg,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/582674973_1168273865251805_8447559017015437876_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=iNnQCmtvcQkQ7kNvwEU10oY&_nc_oc=AdkJdHeVq3WYN-YrFD51CN7UcEulcns7FmbvPgtlKjpUoF9VnLbvMK-ed7_W_sXlMO0&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_AficMqVcHefw9smviszAqQoh5kW2-I-aTn3Be8SZEgOyjw&oe=6927C348,discovered_1763825649735_13,Timedoor Academy,"Started running on Nov 21, 2025 · Total active time 12 hrs","<Free Trial> Number 1 Coding School for Kindergarten, Elementary, Middle School to High School in Tahuna, Sangihe Islands👨‍💻👩‍💻Contact us now for a Free Trial Class! ☘️Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products; games, websites and mobile applications of their own creation🚀 Our coding curriculum is based on the UK and Japan with a variety of fun materials including VR, AR, Robots, IoT to Drones in our offline classes. The price is very affordable., your son/daughter will be prepared to become a future digital expert.",https://www.facebook.com/ads/library/?id=1381228833356639,,<Free Trial> Kursus Coding untuk Anak di BSD Tangerang👨‍💻👩‍💻,48,1,16,0,1,Yes,1,28,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/581953802_1389007852857856_5857054727284683166_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=s1Ap8YxiPI8Q7kNvwH4Jpuu&_nc_oc=AdlcNER5hMvJMkk8piUhLdZuHzbplWAaF-eVqGpjsodzNcpMqddmPtXi-qG4Sh4-qiw&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_AfgxmjwJ2lhLvpq91WVQif6FekR_IncNl54Ph_N9ZdMA9g&oe=69279949,discovered_1763825649743_40,Timedoor Academy,"<Grand Opening> Timedoor Academy Gresik! Sekolah Coding untuk TK, SD, SMP hingga SMA No.1 di Kota Gresik kini hadir di Jalan Kartini 🎉Arahkan minat anak pada gadget dan game ke jalur produktif dengan belajar programming! Siswa akan bikin sendiri produk digital seperti game, website, dan aplikasi mobile 🚀. Kurikulum kami berbasis UK & Jepang dengan materi seru: VR, AR, Robot, IoT bahkan Drone. Semua dipandu tim pengajar berpengalaman!Jangan lewatkan promo spesial grand opening: daftar kelas langsung di tempat dan dapatkan kesempatan memenangkan doorprize menarik! Hadiah hanya untuk pendaftar ","<Grand Opening> Timedoor Academy Gresik! The No. 1 Coding School for Kindergarten, Elementary, Middle School to High School in Gresik City is now available on Jalan Kartini 🎉Direct your child's interest in gadgets and games to a productive path by learning programming! Students will create their own digital products such as games, websites, and mobile applications 🚀. Our curriculum is based on the UK & Japan with exciting materials: VR, AR, Robots, IoT and even Drones. All guided by a team of experienced teachers! Don't miss the special grand opening promo: register for classes directly on the spot and get a chance to win attractive door prizes! Prizes are only for registrants",,,API.WHATSAPP.COM,48,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/581945626_2049679935890749_6014321816991677979_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=BsKlCrBWb2sQ7kNvwH1HAuR&_nc_oc=Adlum0xD7jaLa7vbYNFvwxhihSRNaaGaHnSQ3A8-90-08i-3xiQGqj1qzOoDOOaVvCw&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_AfhRVI-VWwNUMWpP4MN7QjLyX2Q07XpdLUEyodXRpuUN0A&oe=6927B648,discovered_1763825649750_79,Timedoor Academy,"<Free Trial> Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di Tahuna Kepulauan Sangihe👨‍💻👩‍💻Segera hubungi kami untuk Kelas Trial, Gratis! ☘️Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR,AR, Robots, IoT sampai Drone di kelas offline kami. Harganya sangat terjangkau., putra/putri Anda akan disiapkan untuk jadi digital expert masa depan.","<Free Trial> The Number 1 Coding School for Kindergarten, Elementary, Middle School to High School in Gresik City👨‍💻👩‍💻Contact us now for a Free Trial Class! ☘️Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products; games, websites and mobile applications of their own creation🚀 Our coding curriculum is UK and Japan based with a variety of fun materials including VR, AR, Robots, IoT to Drones in our offline classes. The price is very affordable, your son/daughter will be prepared to become a future digital expert. Try it for free",https://www.facebook.com/ads/library/?id=2685588385117371,,Open Dropdown​,48,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/586449964_1895025411402429_5705182436172336223_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=NPY76b9RzawQ7kNvwFYy17Y&_nc_oc=AdlACSNGCdsQW4SND8pzRBZ4ZhjeRluMPdLvnZvmfU0mxyHUizVC2IfmVEnrlElT6kI&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_Afg9ivah27S2ITIpMUNq7LwdWIq8p1eGNImWTrlaz0dsSQ&oe=6927AF05,discovered_1763825649746_56,Timedoor Academy,"<Free Trial> Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di Kota Gresik👨‍💻👩‍💻Segera hubungi kami untuk Kelas Trial, Gratis! ☘️Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR, AR, Robots, IoT sampai Drone di kelas offline kami. Harganya sangat terjangkau., putra/putri Anda akan disiapkan untuk jadi digital expert masa depan. Coba gratis","Started running on Nov 21, 2025 · Total active time 12 hours",,,API.WHATSAPP.COM,49,0,7,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/581953802_1389007852857856_5857054727284683166_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=s1Ap8YxiPI8Q7kNvwH4Jpuu&_nc_oc=AdlcNER5hMvJMkk8piUhLdZuHzbplWAaF-eVqGpjsodzNcpMqddmPtXi-qG4Sh4-qiw&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_AfgxmjwJ2lhLvpq91WVQif6FekR_IncNl54Ph_N9ZdMA9g&oe=69279949,discovered_1763825649742_37,Timedoor Academy,"<Grand Opening> Timedoor Academy Gresik! Sekolah Coding untuk TK, SD, SMP hingga SMA No.1 di Kota Gresik kini hadir di Jalan Kartini 🎉Arahkan minat anak pada gadget dan game ke jalur produktif dengan belajar programming! Siswa akan bikin sendiri produk digital seperti game, website, dan aplikasi mobile 🚀. Kurikulum kami berbasis UK & Jepang dengan materi seru: VR, AR, Robot, IoT bahkan Drone. Semua dipandu tim pengajar berpengalaman!Jangan lewatkan promo spesial grand opening: daftar kelas langsung di tempat dan dapatkan kesempatan memenangkan doorprize menarik! Hadiah hanya untuk pendaftar ","<Free Trial> Number 1 Coding School for Kindergarten, Elementary, Middle School to High School in Kediri City👨‍💻👩‍💻Contact us now for a Free Trial Class! ☘️Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products; games, websites and mobile applications of their own creation🚀 Our coding curriculum is based on the UK and Japan with a variety of fun materials including VR, AR, Robots, IoT to Drones in our offline classes. The price is very affordable, your son/daughter will be prepared to become a future digital expert. Try it for free",https://www.facebook.com/ads/library/?id=1105148515029616,,Open Dropdown​,50,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/Timedoor%20Academy/discovered_1763825649746_61_1763826051320.jpg,,,discovered_1763825649746_61,Timedoor Academy,"<Free Trial> Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di Kota Gresik👨‍💻👩‍💻Segera hubungi kami untuk Kelas Trial, Gratis! ☘️Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR, AR, Robots, IoT sampai Drone di kelas offline kami. Harganya sangat terjangkau., putra/putri Anda akan disiapkan untuk jadi digital expert masa depan. Coba gratis","Timedoor AcademySponsoredCoding Course in Sentul City👨‍💻👩‍💻0:00 / 1:00API.WHATSAPP.COMCoding Course in Sentul City👨‍💻👩‍💻<Free Trial> The Number 1 Coding School for Kindergarten, Elementary, Middle School, and High School in Sentul City👨‍💻👩‍💻
Contact us now for a Free Trial Class! ☘️
Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products; games, websites, and mobile applications. Our coding curriculum is based in the UK and Japan with a variety of fun materials including VR, AR, Robots, IoT, and Drones in k",,,WHATSAPP,50,1,7,0,1,No,1,0,No,single_image,,,,,
Timedoor Academy,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/583324327_4422202101333452_778233809669673266_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JuHviVSvZgUQ7kNvwHSCBO-&_nc_oc=AdnOXM-PkWZ-RCpTE4jakPKx5I-H2VqcaBznBrYCR4ekuRgAEAYXIMGlb8enoYci6vo&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_Afhf1JHWOQuBKuLvUyad5M-zzJSM_gOd7nSHVih20lWZuQ&oe=69279CE9,discovered_1763825649753_95,Timedoor Academy,"GRAND OPENING Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di Kota Gianyar👨‍💻👩‍💻Segera hubungi kami untuk Kelas Trial, Gratis! ☘️Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR,AR, Robots, IoT sampai Drone di kelas offline kami. Harganya sangat terjangkau., putra/putri Anda akan disiapkan untuk jadi digital expert masa depan. Coba grati","​ActiveLibrary ID: 1177745837228891Started running on Nov 14, 2025Platforms​​​​​Open Dropdown​See ad detailsTimedoor AcademySponsoredCoding Course in Sentul City👨‍💻👩‍💻0:00 / 1:00API.WHATSAPP.COMCoding Course in Sentul City👨‍💻👩‍💻<Free Trial> Number 1 Coding School for Kindergarten, Elementary, Middle School to High School in Sentul City👨‍💻👩‍💻
Contact us now for a Free Trial Class! ☘️
Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products: games, websites, and mobile applications. 🚀 Our coding curriculum",,,<Free Trial> Kursus Coding untuk Anak di Kota Gianyar👨‍💻👩‍💻,52,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/579389137_1425025186291496_8049381144784765197_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=wEeXRo8pwiUQ7kNvwGRW02f&_nc_oc=Adkb2rXzME54FgdFpI5PGM_dcRGOq4rV640uYtAF-elqX7lC-Do6t5Bbo92Lu12LyaY&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_Afh8AT-8YzVJ8NwflFwAw-cZkEu2EVMz9bbtDkwbsCWGeA&oe=6927A8C0,discovered_1763825649741_25,Timedoor Academy,"<Free Trial> Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di BSD Tangerang👨‍💻👩‍💻Segera hubungi kami untuk Kelas Trial, Gratis! ☘️Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR,AR, Robots, IoT sampai Drone di kelas offline kami. Harganya sangat terjangkau., putra/putri Anda akan disiapkan untuk jadi digital expert masa depan. Coba grati","<Free Trial> Number 1 Coding School for Kindergarten, Elementary, Middle School to High School in Tahuna, Sangihe Islands👨‍💻👩‍💻Contact us now for a Free Trial Class! ☘️Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products; games, websites and mobile applications of their own creation🚀 Our coding curriculum is based on the UK and Japan with a variety of fun materials including VR, AR, Robots, IoT to Drones in our offline classes. The price is very affordable., your son/daughter will be prepared to become a future digital expert.",,,<Free Trial> Kursus Coding untuk Anak di BSD Tangerang👨‍💻👩‍💻,53,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/573560660_1516832899564674_5854855069476632160_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7pRxGzO4w0UQ7kNvwE2iE9B&_nc_oc=AdnWfn2va1WVLWY0f7Gpddr-tMK-pxQRv_kdZuu_CE4qQC22HE6AYXqR0ENGHQfkr5U&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_AfhliR-jzMjNQDrKWB8SWdwljQP7dcxBbq-pgZ3dHw5eQw&oe=6927C3AE,discovered_1763825649744_47,Timedoor Academy,"<Free Trial> Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di Kota Gresik👨‍💻👩‍💻Segera hubungi kami untuk Kelas Trial, Gratis! ☘️Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR,AR, Robots, IoT sampai Drone di kelas offline kami. Harganya sangat terjangkau., putra/putri Anda akan disiapkan untuk jadi digital expert masa depan. Coba gratis-","Started running on Nov 21, 2025 · Total active time 12 hours",,,API.WHATSAPP.COM,53,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/583324327_4422202101333452_778233809669673266_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JuHviVSvZgUQ7kNvwHSCBO-&_nc_oc=AdnOXM-PkWZ-RCpTE4jakPKx5I-H2VqcaBznBrYCR4ekuRgAEAYXIMGlb8enoYci6vo&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_Afhf1JHWOQuBKuLvUyad5M-zzJSM_gOd7nSHVih20lWZuQ&oe=69279CE9,discovered_1763825649753_97,Timedoor Academy,"GRAND OPENING Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di Kota Gianyar👨‍💻👩‍💻Segera hubungi kami untuk Kelas Trial, Gratis! ☘️Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR,AR, Robots, IoT sampai Drone di kelas offline kami. Harganya sangat terjangkau., putra/putri Anda akan disiapkan untuk jadi digital expert masa depan. Coba grati","<Free Trial> Number 1 Coding School for Kindergarten, Elementary, Middle School to High School in Tahuna, Sangihe Islands👨‍💻👩‍💻Contact us now for a Free Trial Class! ☘️Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products; games, websites and mobile applications of their own creation🚀 Our coding curriculum is based on the UK and Japan with a variety of fun materials including VR, AR, Robots, IoT to Drones in our offline classes. The price is very affordable., your son/daughter will be prepared to become a future digital expert.",,,<Free Trial> Kursus Coding untuk Anak di Kota Gianyar👨‍💻👩‍💻,53,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/579389137_1425025186291496_8049381144784765197_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=wEeXRo8pwiUQ7kNvwGRW02f&_nc_oc=Adkb2rXzME54FgdFpI5PGM_dcRGOq4rV640uYtAF-elqX7lC-Do6t5Bbo92Lu12LyaY&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_Afh8AT-8YzVJ8NwflFwAw-cZkEu2EVMz9bbtDkwbsCWGeA&oe=6927A8C0,discovered_1763825649741_29,Timedoor Academy,"<Free Trial> Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di BSD Tangerang👨‍💻👩‍💻Segera hubungi kami untuk Kelas Trial, Gratis! ☘️Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR,AR, Robots, IoT sampai Drone di kelas offline kami. Harganya sangat terjangkau., putra/putri Anda akan disiapkan untuk jadi digital expert masa depan. Coba grati","<Free Trial> Number 1 Coding School for Kindergarten, Elementary, Middle School to High School in Tahuna, Sangihe Islands👨‍💻👩‍💻Contact us now for a Free Trial Class! ☘️Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products; games, websites and mobile applications of their own creation🚀 Our coding curriculum is based on the UK and Japan with a variety of fun materials including VR, AR, Robots, IoT to Drones in our offline classes. The price is very affordable., your son/daughter will be prepared to become a future digital expert.",,,<Free Trial> Kursus Coding untuk Anak di BSD Tangerang👨‍💻👩‍💻,54,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/573560660_1516832899564674_5854855069476632160_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7pRxGzO4w0UQ7kNvwE2iE9B&_nc_oc=AdnWfn2va1WVLWY0f7Gpddr-tMK-pxQRv_kdZuu_CE4qQC22HE6AYXqR0ENGHQfkr5U&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_AfhliR-jzMjNQDrKWB8SWdwljQP7dcxBbq-pgZ3dHw5eQw&oe=6927C3AE,discovered_1763825649744_44,Timedoor Academy,"<Free Trial> Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di Kota Gresik👨‍💻👩‍💻Segera hubungi kami untuk Kelas Trial, Gratis! ☘️Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR,AR, Robots, IoT sampai Drone di kelas offline kami. Harganya sangat terjangkau., putra/putri Anda akan disiapkan untuk jadi digital expert masa depan. Coba gratis-","<Free Trial> Number 1 Coding School for Kindergarten, Elementary, Middle School to High School in Tahuna, Sangihe Islands👨‍💻👩‍💻Contact us now for a Free Trial Class! ☘️Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products; games, websites and mobile applications of their own creation🚀 Our coding curriculum is based on the UK and Japan with a variety of fun materials including VR, AR, Robots, IoT to Drones in our offline classes. The price is very affordable., your son/daughter will be prepared to become a future digital expert.",https://www.facebook.com/ads/library/?id=2320526568377784,,Open Dropdown​,54,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/573560660_1516832899564674_5854855069476632160_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7pRxGzO4w0UQ7kNvwE2iE9B&_nc_oc=AdnWfn2va1WVLWY0f7Gpddr-tMK-pxQRv_kdZuu_CE4qQC22HE6AYXqR0ENGHQfkr5U&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_AfhliR-jzMjNQDrKWB8SWdwljQP7dcxBbq-pgZ3dHw5eQw&oe=6927C3AE,discovered_1763825649744_46,Timedoor Academy,"<Free Trial> Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di Kota Gresik👨‍💻👩‍💻Segera hubungi kami untuk Kelas Trial, Gratis! ☘️Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR,AR, Robots, IoT sampai Drone di kelas offline kami. Harganya sangat terjangkau., putra/putri Anda akan disiapkan untuk jadi digital expert masa depan. Coba gratis-","Started running on Nov 21, 2025 · Total active time 12 hours",,,API.WHATSAPP.COM,54,0,0,0,0,Yes,0,1,No,video,,,,,
Timedoor Academy,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/582809379_1404623417780349_3325465238782828778_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Po9imKKyE0oQ7kNvwEayYLb&_nc_oc=AdlhS95zDB_LqRgBHDkg8KbnS1GdyXVjLX_7QpVNKeBby5vmuRWz7FRBCq8-AHdFj20&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=DcibVE6v1Saqqr0ZTnyfOQ&oh=00_AfixFCa-DymipnelIn3pOn-l1OMixcg9c3oT96zvzfLjTA&oe=692795A2,discovered_1763825649752_89,Timedoor Academy,"Timedoor AcademySponsoredKursus Coding di Sentul City👨‍💻👩‍💻0:00 / 1:00API.WHATSAPP.COMKursus Coding di Sentul City👨‍💻👩‍💻<Free Trial> Sekolah Coding untuk TK, SD, SMP sampai SMA Nomor 1 di Sentul City👨‍💻👩‍💻
Segera hubungi kami untuk Kelas Trial, Gratis! ☘️
Arahkan minat putra/putri anda terhadap gadget dan games ke arah produktif dengan belajar programming membuat produk digital mereka sendiri; games, websites dan aplikasi mobile ciptaan mereka sendiri🚀 Kurikulum coding kami berbasis UK dan Jepang dengan variasi materi yang menyenangkan termasuk VR,AR, Robots, IoT sampai Drone di k","GRAND OPENING Number 1 Coding School for Kindergarten, Elementary, Junior High to High School in Gianyar City👨‍💻👩‍💻Contact us now for a Free Trial Class! ☘️Direct your son/daughter's interest in gadgets and games in a productive direction by learning programming to create their own digital products; games, websites and mobile applications of their own creation🚀 Our coding curriculum is based on the UK and Japan with a variety of fun materials including VR, AR, Robots, IoT to Drones in our offline classes. The price is very affordable, your son/daughter will be prepared to become a future digital expert. Try it for free",,,Kursus Coding di Sentul City👨‍💻👩‍💻,54,0,0,0,0,Yes,0,1,No,video,,,,,
